State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,yield
Karnataka,HAVERI,2012,Kharif,Tur,1973.0,1160.0,0.5879371515458692
Karnataka,DHARWAD,2004,Rabi,Maize,381.0,1160.0,3.0446194225721785
Karnataka,DHARWAD,2010,Rabi,Groundnut,964.0,1161.0,1.204356846473029
Karnataka,CHAMARAJANAGAR,2009,Whole Year,Arecanut,331.0,1161.0,3.5075528700906347
Karnataka,CHIKKAMAGALURU,2004,Whole Year,Sweet potato,177.0,1162.0,6.564971751412429
Karnataka,HASSAN,2005,Kharif,Tur,2706.0,1162.0,0.4294161123429416
Karnataka,HAVERI,2013,Kharif,Tur,1673.0,1162.0,0.694560669456067
Karnataka,KODAGU,2008,Summer,Rice,461.0,1162.0,2.5206073752711498
Karnataka,RAICHUR,2006,Kharif,Jowar,1854.0,1162.0,0.6267529665587918
Karnataka,GADAG,2005,Kharif,Tur,3224.0,1164.0,0.3610421836228288
Karnataka,KODAGU,2008,Whole Year,Cardamom,9043.0,1164.0,0.1287183456817427
Karnataka,KODAGU,1999,Whole Year,Dry chillies,595.0,1164.0,1.9563025210084035
Karnataka,TUMAKURU,2003,Rabi,Jowar,6735.0,1164.0,0.1728285077951002
Karnataka,CHIKKAMAGALURU,2012,Kharif,Horse Gram,2507.0,1165.0,0.464698843238931
Karnataka,SHIVAMOGGA,2011,Whole Year,Turmeric,232.0,1165.0,5.021551724137931
Karnataka,KODAGU,2007,Summer,Rice,421.0,1165.0,2.7672209026128267
Karnataka,KOLAR,2010,Summer,Dry chillies,745.0,1166.0,1.5651006711409396
Karnataka,BELAGAVI,2010,Kharif,Urad,3599.0,1166.0,0.3239788830230619
Karnataka,GADAG,2007,Rabi,Maize,1311.0,1167.0,0.8901601830663616
Karnataka,BELAGAVI,2012,Kharif,Tur,2314.0,1167.0,0.5043215211754538
Karnataka,BIDAR,2000,Kharif,Sunflower,3277.0,1167.0,0.3561184009765029
Karnataka,KOPPAL,2003,Summer,Jowar,439.0,1168.0,2.6605922551252847
Karnataka,CHITRADURGA,2006,Rabi,Wheat,1114.0,1168.0,1.0484739676840216
Karnataka,BAGALKOT,2008,Rabi,Linseed,2920.0,1168.0,0.4
Karnataka,HAVERI,1998,Rabi,Gram,1902.0,1169.0,0.6146161934805467
Karnataka,HASSAN,2006,Kharif,Moong,2619.0,1169.0,0.4463535700649103
Karnataka,BELAGAVI,2013,Kharif,Horse Gram,2413.0,1169.0,0.4844591794446747
Karnataka,BELAGAVI,2014,Whole Year,Coconut,131.0,1169.0,8.923664122137405
Karnataka,BIDAR,2013,Kharif,Sesamum,2546.0,1171.0,0.4599371563236449
Karnataka,KOPPAL,2008,Rabi,Horse Gram,5431.0,1171.0,0.215614067390904
Karnataka,RAICHUR,2012,Rabi,Wheat,2332.0,1172.0,0.5025728987993139
Karnataka,DAVANGERE,2002,Whole Year,Dry chillies,1944.0,1172.0,0.602880658436214
Karnataka,HASSAN,2000,Kharif,Groundnut,1167.0,1172.0,1.004284490145673
Karnataka,DHARWAD,2000,Rabi,Groundnut,1069.0,1174.0,1.09822263797942
Karnataka,CHIKKAMAGALURU,2003,Kharif,Other Kharif Pulses,5096.0,1174.0,0.2303767660910518
Karnataka,YADAGIRI,2012,Rabi,Maize,388.0,1174.0,3.025773195876289
Karnataka,CHITRADURGA,2011,Rabi,Rice,510.0,1174.0,2.3019607843137253
Karnataka,GADAG,2005,Whole Year,Banana,99.0,1176.0,11.87878787878788
Karnataka,SHIVAMOGGA,2014,Rabi,Sunflower,559.0,1177.0,2.105545617173524
Karnataka,BELAGAVI,2002,Whole Year,Mango,728.0,1178.0,1.6181318681318682
Karnataka,MYSURU,2005,Summer,Dry chillies,228.0,1178.0,5.166666666666667
Karnataka,SHIVAMOGGA,2006,Whole Year,Dry chillies,774.0,1178.0,1.5219638242894056
Karnataka,BENGALURU RURAL,2005,Rabi,Peas & beans (Pulses),95.0,1179.0,12.410526315789474
Karnataka,CHAMARAJANAGAR,2008,Whole Year,Dry ginger,37.0,1179.0,31.864864864864863
Karnataka,HAVERI,1998,Rabi,Moong,2631.0,1180.0,0.4484986697073356
Karnataka,BALLARI,2008,Summer,Bajra,994.0,1180.0,1.187122736418511
Karnataka,DHARWAD,2002,Rabi,Groundnut,1054.0,1181.0,1.1204933586337762
Karnataka,CHIKKAMAGALURU,2011,Kharif,Cotton,1026.0,1181.0,1.1510721247563354
Karnataka,VIJAYAPURA,2011,Whole Year,Garlic,409.0,1181.0,2.8875305623471883
Karnataka,BENGALURU URBAN,2012,Kharif,Other Kharif Pulses,1302.0,1182.0,0.9078341013824884
Karnataka,CHIKBALLAPUR,2009,Rabi,Maize,422.0,1182.0,2.800947867298578
Karnataka,KOLAR,2008,Rabi,Horse Gram,4900.0,1182.0,0.2412244897959183
Karnataka,SHIVAMOGGA,2003,Whole Year,Tomato,99.0,1182.0,11.93939393939394
Karnataka,HASSAN,1999,Rabi,Gram,2014.0,1182.0,0.5868917576961271
Karnataka,KOLAR,2001,Kharif,Horse Gram,1932.0,1182.0,0.6118012422360248
Karnataka,MANDYA,2000,Kharif,Sesamum,3249.0,1182.0,0.3638042474607572
Karnataka,CHITRADURGA,1999,Summer,Jowar,515.0,1183.0,2.297087378640777
Karnataka,KOPPAL,1999,Summer,Maize,647.0,1183.0,1.8284389489953632
Karnataka,KOPPAL,1999,Kharif,Moong,9101.0,1184.0,0.1300955938907812
Karnataka,MYSURU,2004,Kharif,Urad,6565.0,1185.0,0.1805026656511805
Karnataka,VIJAYAPURA,2007,Summer,Dry chillies,350.0,1185.0,3.3857142857142857
Karnataka,BELAGAVI,2003,Whole Year,Citrus Fruit,75.0,1186.0,15.813333333333333
Karnataka,TUMAKURU,2004,Kharif,Cotton,786.0,1186.0,1.508905852417303
Karnataka,CHAMARAJANAGAR,2000,Kharif,Sunflower,2686.0,1186.0,0.4415487714072971
Karnataka,MYSURU,2011,Summer,Dry chillies,339.0,1187.0,3.5014749262536875
Karnataka,HAVERI,2008,Kharif,Tur,2332.0,1187.0,0.5090051457975986
Karnataka,RAICHUR,2007,Kharif,Maize,606.0,1188.0,1.9603960396039604
Karnataka,MANDYA,2012,Kharif,Onion,224.0,1189.0,5.308035714285714
Karnataka,DAVANGERE,2013,Kharif,Other Kharif Pulses,1737.0,1190.0,0.6850892343120323
Karnataka,HASSAN,2010,Rabi,Cowpea(Lobia),4507.0,1190.0,0.2640337253161748
Karnataka,HAVERI,2012,Rabi,Horse Gram,4473.0,1190.0,0.2660406885758998
Karnataka,MYSURU,2006,Whole Year,Potato,186.0,1190.0,6.397849462365591
Karnataka,HAVERI,2002,Summer,Maize,466.0,1191.0,2.555793991416309
Karnataka,DAVANGERE,2002,Kharif,Sesamum,2259.0,1191.0,0.5272244355909694
Karnataka,GADAG,2007,Summer,Onion,141.0,1191.0,8.446808510638299
Karnataka,CHIKKAMAGALURU,2014,Kharif,Other Kharif Pulses,2588.0,1191.0,0.4602009273570324
Karnataka,GADAG,2004,Kharif,Bajra,2015.0,1191.0,0.5910669975186105
Karnataka,CHIKBALLAPUR,2009,Rabi,Gram,2722.0,1192.0,0.4379132990448199
Karnataka,CHIKBALLAPUR,2009,Rabi,Horse Gram,2722.0,1192.0,0.4379132990448199
Karnataka,DAVANGERE,2013,Rabi,Sunflower,1439.0,1192.0,0.828353022932592
Karnataka,BENGALURU RURAL,2002,Summer,Rice,431.0,1192.0,2.765661252900232
Karnataka,TUMAKURU,2003,Summer,Maize,474.0,1193.0,2.516877637130801
Karnataka,HAVERI,2012,Rabi,Safflower,1717.0,1194.0,0.6953989516598719
Karnataka,HAVERI,1998,Kharif,Horse Gram,2081.0,1194.0,0.5737626141278231
Karnataka,DHARWAD,2003,Rabi,Sunflower,8563.0,1194.0,0.1394371131612752
Karnataka,RAICHUR,2002,Whole Year,Brinjal,189.0,1194.0,6.317460317460317
Karnataka,BAGALKOT,1998,Summer,Sunflower,2262.0,1195.0,0.5282935455349248
Karnataka,CHITRADURGA,2002,Summer,Sunflower,1965.0,1195.0,0.6081424936386769
Karnataka,CHITRADURGA,2009,Rabi,Wheat,865.0,1196.0,1.3826589595375722
Karnataka,HAVERI,2006,Rabi,Safflower,1766.0,1196.0,0.6772366930917327
Karnataka,VIJAYAPURA,2009,Rabi,Linseed,4209.0,1196.0,0.2841530054644808
Karnataka,CHAMARAJANAGAR,2008,Kharif,Tur,2349.0,1196.0,0.5091528309919114
Karnataka,MANDYA,2004,Whole Year,Potato,115.0,1196.0,10.4
Karnataka,SHIVAMOGGA,2000,Whole Year,Dry chillies,1962.0,1197.0,0.6100917431192661
Karnataka,CHITRADURGA,2011,Kharif,Sunflower,3971.0,1197.0,0.3014354066985646
Karnataka,BIDAR,2002,Whole Year,Citrus Fruit,69.0,1197.0,17.347826086956523
Karnataka,CHITRADURGA,1999,Kharif,Moong,3183.0,1197.0,0.3760603204524034
Karnataka,DAKSHINA KANNADA,1997,Rabi,Dry chillies,889.0,1197.0,1.346456692913386
Karnataka,BALLARI,2010,Kharif,Small millets,4145.0,1197.0,0.2887816646562123
Karnataka,DAVANGERE,2004,Whole Year,Tobacco,1623.0,1198.0,0.738139248305607
Karnataka,MYSURU,2006,Summer,Maize,374.0,1198.0,3.2032085561497325
Karnataka,DAKSHINA KANNADA,2003,Whole Year,Brinjal,309.0,1199.0,3.880258899676376
Karnataka,HASSAN,2017,Summer,Onion,1.0,1200.0,1200.0
Karnataka,DHARWAD,2017,Kharif,Horse Gram,17.0,1200.0,70.58823529411765
Karnataka,BENGALURU URBAN,2018,Whole Year,Turmeric,2.0,1200.0,600.0
Karnataka,MYSURU,2018,Rabi,Safflower,21.0,1200.0,57.14285714285714
Karnataka,CHIKBALLAPUR,2018,Whole Year,Turmeric,2.0,1200.0,600.0
Karnataka,KODAGU,2015,Rabi,Rice,5.0,1200.0,240.0
Karnataka,UDUPI,2019,Rabi,Gram,16.0,1200.0,75.0
Karnataka,UTTARA KANNADA,2016,Whole Year,Sannhamp,47.0,1200.0,25.531914893617017
Karnataka,UDUPI,2018,Kharif,Sesamum,19.0,1200.0,63.15789473684211
Karnataka,YADAGIRI,2018,Kharif,Ragi,10.0,1200.0,120.0
Karnataka,HAVERI,2016,Kharif,Urad,40.0,1200.0,30.0
Karnataka,DHARWAD,2017,Kharif,Ragi,6.0,1200.0,200.0
Karnataka,CHITRADURGA,2018,Whole Year,Cashewnut,10.0,1200.0,120.0
Karnataka,MYSURU,2014,Kharif,Dry chillies,1061.0,1200.0,1.1310084825636193
Karnataka,CHITRADURGA,2018,Whole Year,Tobacco,14.0,1200.0,85.71428571428571
Karnataka,KOPPAL,2018,Whole Year,Tobacco,14.0,1200.0,85.71428571428571
Karnataka,CHIKKAMAGALURU,2019,Summer,Cowpea(Lobia),51.0,1200.0,23.52941176470588
Karnataka,GADAG,2015,Rabi,Dry chillies,6.0,1200.0,200.0
Karnataka,YADAGIRI,2016,Rabi,Maize,4.0,1200.0,300.0
Karnataka,GADAG,2017,Summer,Sunflower,20.0,1200.0,60.0
Karnataka,DHARWAD,2019,Summer,Onion,1.0,1200.0,1200.0
Karnataka,DAVANGERE,2015,Whole Year,Cashewnut,19.0,1200.0,63.15789473684211
Karnataka,HAVERI,2016,Rabi,Urad,103.0,1200.0,11.6504854368932
Karnataka,DAVANGERE,2016,Rabi,Urad,25.0,1200.0,48.0
Karnataka,CHIKKAMAGALURU,2001,Kharif,Maize,505.0,1200.0,2.376237623762376
Karnataka,TUMAKURU,2018,Rabi,Jowar,290.0,1200.0,4.13793103448275
Karnataka,BIDAR,2003,Whole Year,Beans & Mutter(Vegetable),185.0,1200.0,6.486486486486487
Karnataka,HAVERI,2015,Kharif,Potato,3.0,1200.0,400.0
Karnataka,DAVANGERE,2018,Whole Year,Turmeric,2.0,1200.0,600.0
Karnataka,HAVERI,2019,Kharif,Sesamum,14.0,1200.0,85.71428571428571
Karnataka,BELAGAVI,2015,Rabi,Moong,39.0,1200.0,30.76923076923077
Karnataka,MANDYA,2018,Kharif,Bajra,13.0,1200.0,92.30769230769232
Karnataka,CHITRADURGA,2018,Rabi,Other Rabi Pulses,16.0,1200.0,75.0
Karnataka,BELAGAVI,2015,Kharif,Castor seed,23.0,1200.0,52.173913043478265
Karnataka,DAKSHINA KANNADA,2018,Rabi,Horse Gram,23.0,1200.0,52.173913043478265
Karnataka,KODAGU,2018,Rabi,Rice,5.0,1200.0,240.0
Karnataka,MYSURU,2016,Whole Year,Cashewnut,22.0,1200.0,54.54545454545454
Karnataka,CHIKKAMAGALURU,2015,Rabi,Sunflower,26.0,1200.0,46.15384615384615
Karnataka,CHITRADURGA,2018,Rabi,Cotton,24.0,1200.0,50.0
Karnataka,TUMAKURU,2019,Kharif,Soyabean,11.0,1200.0,109.09090909090908
Karnataka,SHIVAMOGGA,2018,Whole Year,Cardamom,108.0,1200.0,11.11111111111111
Karnataka,BENGALURU URBAN,2019,Rabi,Horse Gram,18.0,1200.0,66.66666666666666
Karnataka,MYSURU,2018,Whole Year,Cashewnut,10.0,1200.0,120.0
Karnataka,BENGALURU RURAL,2017,Summer,Onion,1.0,1200.0,1200.0
Karnataka,DHARWAD,2017,Rabi,Urad,27.0,1200.0,44.44444444444444
Karnataka,GADAG,2016,Summer,Sunflower,215.0,1200.0,5.581395348837201
Karnataka,RAMANAGARA,2016,Whole Year,Tapioca,2.0,1200.0,600.0
Karnataka,BALLARI,2016,Rabi,Cowpea(Lobia),496.0,1200.0,2.41935483870967
Karnataka,SHIVAMOGGA,2017,Summer,Onion,1.0,1200.0,1200.0
Karnataka,TUMAKURU,1997,Kharif,Ginger,9.0,1200.0,133.33333333333331
Karnataka,DAVANGERE,2019,Rabi,Safflower,13.0,1200.0,92.30769230769232
Karnataka,VIJAYAPURA,2013,Rabi,Cotton,446.0,1201.0,2.692825112107623
Karnataka,HAVERI,1999,Rabi,Wheat,1924.0,1201.0,0.6242203742203742
Karnataka,HAVERI,2011,Rabi,Sunflower,1664.0,1201.0,0.7217548076923077
Karnataka,TUMAKURU,1999,Whole Year,Onion,183.0,1201.0,6.562841530054645
Karnataka,TUMAKURU,2012,Summer,Rice,442.0,1201.0,2.7171945701357467
Karnataka,BALLARI,1999,Whole Year,Coriander,5948.0,1201.0,0.2019166106254203
Karnataka,CHAMARAJANAGAR,2005,Rabi,Rice,503.0,1202.0,2.389662027833002
Karnataka,SHIVAMOGGA,2012,Summer,Sunflower,604.0,1202.0,1.990066225165563
Karnataka,DHARWAD,2013,Rabi,Potato,79.0,1202.0,15.21518987341772
Karnataka,DHARWAD,1997,Rabi,Dry chillies,695.0,1202.0,1.7294964028776978
Karnataka,BELAGAVI,2011,Kharif,Small millets,1816.0,1203.0,0.6624449339207048
Karnataka,TUMAKURU,2001,Summer,Sunflower,1472.0,1203.0,0.8172554347826086
Karnataka,MANDYA,2007,Rabi,Onion,143.0,1204.0,8.41958041958042
Karnataka,HASSAN,2008,Kharif,Sesamum,2812.0,1205.0,0.4285206258890469
Karnataka,KALABURAGI,2004,Summer,Maize,394.0,1205.0,3.0583756345177666
Karnataka,GADAG,2003,Summer,Sunflower,1580.0,1205.0,0.7626582278481012
Karnataka,CHAMARAJANAGAR,2007,Rabi,Gram,3103.0,1206.0,0.3886561392201095
Karnataka,KOLAR,1999,Rabi,Groundnut,729.0,1206.0,1.654320987654321
Karnataka,VIJAYAPURA,2009,Kharif,Horse Gram,7343.0,1207.0,0.1643742339643197
Karnataka,BELAGAVI,2014,Kharif,Ragi,1032.0,1207.0,1.1695736434108528
Karnataka,VIJAYAPURA,2009,Kharif,Gram,7343.0,1207.0,0.1643742339643197
Karnataka,MYSURU,1997,Summer,Jowar,490.0,1208.0,2.4653061224489794
Karnataka,BALLARI,2003,Rabi,Safflower,4850.0,1209.0,0.2492783505154639
Karnataka,MANDYA,2001,Kharif,Jowar,1796.0,1211.0,0.6742761692650334
Karnataka,KOPPAL,1998,Whole Year,Coconut,254.0,1211.0,4.767716535433071
Karnataka,BENGALURU URBAN,2005,Rabi,Potato,67.0,1211.0,18.074626865671643
Karnataka,KOLAR,2008,Summer,Onion,222.0,1211.0,5.454954954954955
Karnataka,VIJAYAPURA,2011,Kharif,Horse Gram,5565.0,1211.0,0.2176100628930817
Karnataka,HASSAN,2012,Kharif,Jowar,2526.0,1212.0,0.4798099762470308
Karnataka,CHITRADURGA,2003,Kharif,Bajra,3139.0,1212.0,0.3861102261866836
Karnataka,VIJAYAPURA,2011,Kharif,Dry chillies,1048.0,1212.0,1.1564885496183206
Karnataka,BENGALURU URBAN,2013,Kharif,Jowar,852.0,1212.0,1.4225352112676055
Karnataka,MANDYA,2006,Whole Year,Arecanut,868.0,1213.0,1.3974654377880185
Karnataka,HASSAN,2003,Whole Year,Sweet potato,199.0,1213.0,6.0954773869346734
Karnataka,HASSAN,2014,Rabi,Other Rabi Pulses,1563.0,1213.0,0.7760716570697377
Karnataka,CHAMARAJANAGAR,2005,Summer,Dry chillies,460.0,1214.0,2.639130434782609
Karnataka,DAVANGERE,2005,Summer,Onion,73.0,1214.0,16.63013698630137
Karnataka,CHITRADURGA,2010,Kharif,Moong,5153.0,1214.0,0.235590917911896
Karnataka,GADAG,2004,Kharif,Tur,2784.0,1214.0,0.4360632183908046
Karnataka,DAVANGERE,1999,Rabi,Horse Gram,2823.0,1215.0,0.4303931987247609
Karnataka,HAVERI,1999,Kharif,Other Kharif Pulses,4383.0,1216.0,0.2774355464293863
Karnataka,MYSURU,2000,Kharif,Moong,3085.0,1216.0,0.3941653160453808
Karnataka,CHAMARAJANAGAR,2006,Rabi,Gram,2858.0,1216.0,0.4254723582925122
Karnataka,CHAMARAJANAGAR,2003,Summer,Ragi,1023.0,1217.0,1.1896383186705768
Karnataka,HASSAN,2005,Rabi,Sunflower,1597.0,1217.0,0.7620538509705698
Karnataka,BENGALURU RURAL,2009,Kharif,Gram,1553.0,1217.0,0.7836445589182228
Karnataka,BENGALURU RURAL,2009,Kharif,Horse Gram,1553.0,1217.0,0.7836445589182228
Karnataka,TUMAKURU,1997,Rabi,Jowar,2740.0,1218.0,0.4445255474452554
Karnataka,BAGALKOT,2007,Rabi,Horse Gram,2113.0,1218.0,0.5764316138192144
Karnataka,BIDAR,2000,Whole Year,Turmeric,293.0,1218.0,4.156996587030717
Karnataka,MANDYA,2011,Rabi,Onion,153.0,1218.0,7.96078431372549
Karnataka,MYSURU,2012,Kharif,Dry chillies,1330.0,1219.0,0.9165413533834588
Karnataka,MANDYA,2010,Kharif,Groundnut,1524.0,1220.0,0.800524934383202
Karnataka,MANDYA,2003,Kharif,Horse Gram,4554.0,1220.0,0.2678963548528766
Karnataka,GADAG,2007,Kharif,Tur,3051.0,1220.0,0.3998688954441167
Karnataka,CHAMARAJANAGAR,2012,Summer,Rice,260.0,1220.0,4.6923076923076925
Karnataka,HASSAN,2005,Whole Year,Cotton,1249.0,1221.0,0.977582065652522
Karnataka,DHARWAD,2008,Kharif,Other Kharif Pulses,1710.0,1221.0,0.7140350877192982
Karnataka,MANDYA,2008,Rabi,Onion,183.0,1222.0,6.6775956284153
Karnataka,DAKSHINA KANNADA,2013,Rabi,Urad,1851.0,1222.0,0.6601836844948676
Karnataka,BIDAR,2000,Rabi,Sunflower,3420.0,1223.0,0.3576023391812865
Karnataka,GADAG,2007,Summer,Rice,517.0,1223.0,2.365570599613153
Karnataka,KODAGU,2010,Summer,Dry chillies,325.0,1224.0,3.766153846153846
Karnataka,BALLARI,1997,Rabi,Maize,600.0,1225.0,2.0416666666666665
Karnataka,MYSURU,2001,Rabi,Maize,654.0,1225.0,1.8730886850152904
Karnataka,CHAMARAJANAGAR,2013,Summer,Rice,350.0,1226.0,3.5028571428571427
Karnataka,BALLARI,2007,Rabi,Wheat,1162.0,1226.0,1.0550774526678142
Karnataka,HAVERI,2005,Summer,Sunflower,3225.0,1226.0,0.3801550387596899
Karnataka,MANDYA,2011,Summer,Potato,85.0,1226.0,14.423529411764706
Karnataka,CHITRADURGA,2011,Rabi,Onion,154.0,1226.0,7.961038961038961
Karnataka,BENGALURU RURAL,2001,Whole Year,Dry chillies,1578.0,1226.0,0.7769328263624842
Karnataka,BALLARI,1999,Kharif,Moong,3266.0,1229.0,0.3763012859767299
Karnataka,RAICHUR,2003,Whole Year,Dry chillies,1514.0,1229.0,0.8117569352708058
Karnataka,HAVERI,2014,Kharif,Small millets,1217.0,1229.0,1.009860312243221
Karnataka,DAVANGERE,1999,Summer,Sunflower,1877.0,1229.0,0.6547682472029834
Karnataka,MANDYA,2004,Whole Year,Arecanut,879.0,1229.0,1.398179749715586
Karnataka,HAVERI,2014,Summer,Sunflower,1417.0,1229.0,0.8673253352152435
Karnataka,CHIKKAMAGALURU,1998,Kharif,Castor seed,1442.0,1230.0,0.8529819694868238
Karnataka,DAVANGERE,2013,Kharif,Dry chillies,628.0,1231.0,1.960191082802548
Karnataka,RAICHUR,2001,Rabi,Wheat,3048.0,1231.0,0.4038713910761154
Karnataka,MYSURU,2014,Kharif,Potato,200.0,1231.0,6.155
Karnataka,GADAG,2006,Summer,Sunflower,2030.0,1232.0,0.6068965517241379
Karnataka,UDUPI,2002,Whole Year,Citrus Fruit,71.0,1232.0,17.35211267605634
Karnataka,GADAG,2007,Summer,Sunflower,1344.0,1233.0,0.9174107142857144
Karnataka,HASSAN,2010,Whole Year,Black pepper,3460.0,1233.1,0.3563872832369942
Karnataka,CHITRADURGA,2010,Summer,Onion,116.0,1234.0,10.637931034482758
Karnataka,CHITRADURGA,2001,Kharif,Castor seed,1838.0,1234.0,0.6713819368879217
Karnataka,MYSURU,2007,Summer,Ragi,660.0,1235.0,1.871212121212121
Karnataka,BENGALURU URBAN,2003,Whole Year,Other Fresh Fruits,391.0,1236.0,3.161125319693095
Karnataka,UDUPI,2004,Kharif,Dry ginger,105.0,1236.0,11.771428571428572
Karnataka,HAVERI,2010,Kharif,Small millets,2841.0,1236.0,0.4350580781414995
Karnataka,CHIKKAMAGALURU,2000,Kharif,Maize,370.0,1237.0,3.343243243243243
Karnataka,GADAG,2009,Summer,Sunflower,1803.0,1238.0,0.6866333887964503
Karnataka,MYSURU,2012,Kharif,Castor seed,2473.0,1238.0,0.5006065507480792
Karnataka,MANDYA,2013,Kharif,Jowar,870.0,1238.0,1.4229885057471263
Karnataka,SHIVAMOGGA,1997,Rabi,Jowar,2779.0,1239.0,0.4458438287153652
Karnataka,KOPPAL,2013,Kharif,Small millets,2533.0,1239.0,0.4891433083300434
Karnataka,MYSURU,2006,Kharif,Moong,4923.0,1239.0,0.2516758074344911
Karnataka,GADAG,2011,Kharif,Bajra,2159.0,1240.0,0.5743399722093562
Karnataka,SHIVAMOGGA,2006,Rabi,Groundnut,773.0,1240.0,1.604139715394567
Karnataka,HAVERI,2003,Summer,Jowar,466.0,1240.0,2.660944206008584
Karnataka,CHIKKAMAGALURU,2005,Rabi,Gram,4003.0,1240.0,0.3097676742443168
Karnataka,RAICHUR,2000,Rabi,Horse Gram,2567.0,1241.0,0.4834437086092715
Karnataka,BALLARI,2007,Whole Year,Coriander,3281.0,1241.0,0.3782383419689119
Karnataka,KALABURAGI,1998,Summer,Maize,546.0,1241.0,2.272893772893773
Karnataka,MANDYA,2012,Whole Year,Dry ginger,39.0,1242.0,31.846153846153847
Karnataka,KOPPAL,2000,Summer,Jowar,612.0,1242.0,2.0294117647058822
Karnataka,DAVANGERE,2005,Summer,Sunflower,1603.0,1243.0,0.7754210854647536
Karnataka,RAICHUR,1999,Kharif,Moong,9553.0,1243.0,0.1301161938658013
Karnataka,CHIKBALLAPUR,2007,Summer,Potato,78.0,1244.0,15.948717948717947
Karnataka,RAICHUR,2009,Whole Year,Coconut,175.0,1244.0,7.1085714285714285
Karnataka,BENGALURU RURAL,2011,Summer,Peas & beans (Pulses),107.0,1245.0,11.63551401869159
Karnataka,BELAGAVI,2002,Kharif,Tur,5200.0,1245.0,0.2394230769230769
Karnataka,SHIVAMOGGA,1999,Rabi,Moong,3286.0,1246.0,0.3791844187461959
Karnataka,BALLARI,2014,Rabi,Dry chillies,664.0,1246.0,1.8765060240963856
Karnataka,HASSAN,2007,Kharif,Castor seed,2504.0,1246.0,0.4976038338658147
Karnataka,BENGALURU URBAN,1998,Kharif,Horse Gram,2603.0,1246.0,0.4786784479446792
Karnataka,VIJAYAPURA,2011,Kharif,Moong,9241.0,1247.0,0.134942105832702
Karnataka,HASSAN,2014,Kharif,Castor seed,1314.0,1247.0,0.9490106544901066
Karnataka,KOLAR,2002,Whole Year,Citrus Fruit,72.0,1249.0,17.34722222222222
Karnataka,KODAGU,2002,Whole Year,Cashewnut Raw,2126.0,1250.0,0.587958607714017
Karnataka,BENGALURU URBAN,2011,Rabi,Potato,103.0,1251.0,12.145631067961164
Karnataka,KOPPAL,2008,Rabi,Dry chillies,738.0,1251.0,1.695121951219512
Karnataka,CHITRADURGA,1999,Rabi,Gram,3168.0,1252.0,0.3952020202020202
Karnataka,BENGALURU RURAL,1999,Whole Year,Tapioca,168.0,1254.0,7.464285714285714
Karnataka,HAVERI,2008,Kharif,Ragi,988.0,1254.0,1.2692307692307692
Karnataka,HAVERI,2005,Rabi,Onion,121.0,1254.0,10.363636363636363
Karnataka,BIDAR,1997,Rabi,Groundnut,1337.0,1255.0,0.9386686611817502
Karnataka,HASSAN,2000,Whole Year,Onion,230.0,1255.0,5.456521739130435
Karnataka,BIDAR,2009,Rabi,Potato,85.0,1255.0,14.764705882352942
Karnataka,BALLARI,2014,Summer,Sunflower,1776.0,1255.0,0.7066441441441441
Karnataka,DAKSHINA KANNADA,2007,Whole Year,Sweet potato,203.0,1257.0,6.192118226600985
Karnataka,KOLAR,2009,Kharif,Maize,526.0,1257.0,2.3897338403041823
Karnataka,SHIVAMOGGA,1997,Rabi,Horse Gram,2566.0,1258.0,0.490257209664848
Karnataka,TUMAKURU,2004,Rabi,Maize,413.0,1258.0,3.046004842615012
Karnataka,UDUPI,2008,Whole Year,Black pepper,297.0,1258.0,4.235690235690235
Karnataka,MANDYA,1999,Kharif,Sesamum,3399.0,1259.0,0.370403059723448
Karnataka,HAVERI,2003,Summer,Maize,500.0,1259.0,2.518
Karnataka,HASSAN,2012,Kharif,Horse Gram,4079.0,1259.0,0.3086540818828144
Karnataka,CHAMARAJANAGAR,2012,Kharif,Bajra,640.0,1260.0,1.96875
Karnataka,UDUPI,2005,Whole Year,Dry ginger,107.0,1260.0,11.77570093457944
Karnataka,BENGALURU RURAL,2000,Whole Year,Tapioca,173.0,1260.0,7.283236994219653
Karnataka,TUMAKURU,2012,Kharif,Castor seed,2764.0,1260.0,0.4558610709117221
Karnataka,BALLARI,2007,Kharif,Small millets,4640.0,1261.0,0.2717672413793103
Karnataka,BIDAR,2012,Kharif,Cotton,549.0,1261.0,2.296903460837887
Karnataka,KODAGU,2014,Whole Year,Tapioca,114.0,1263.0,11.078947368421051
Karnataka,TUMAKURU,2001,Summer,Maize,481.0,1265.0,2.62993762993763
Karnataka,TUMAKURU,2005,Kharif,Onion,227.0,1265.0,5.572687224669603
Karnataka,BENGALURU URBAN,2002,Rabi,Horse Gram,1502.0,1266.0,0.8428761651131824
Karnataka,HASSAN,2013,Kharif,Castor seed,1181.0,1266.0,1.0719729043183743
Karnataka,KOPPAL,1998,Kharif,Moong,5849.0,1267.0,0.2166182253376645
Karnataka,KOLAR,2004,Kharif,Horse Gram,3199.0,1267.0,0.3960612691466083
Karnataka,RAICHUR,2003,Kharif,Maize,397.0,1268.0,3.1939546599496222
Karnataka,BELAGAVI,2007,Summer,Sunflower,1328.0,1269.0,0.9555722891566264
Karnataka,DAVANGERE,2011,Whole Year,Ginger,4.0,1270.0,317.5
Karnataka,BIDAR,2008,Whole Year,Cotton,1384.0,1270.0,0.9176300578034682
