Arrival_Date,Commodity,Market,Min_Price,Max_Price,Modal_Price,State,District
2024-12-11,Soyabean,Biaora,2000.0,4400.0,3900.0,Madhya Pradesh,Rajgarh
2024-12-11,Soyabean,Biaora,3950.0,4145.0,4145.0,Madhya Pradesh,Rajgarh
2024-12-12,Soyabean,Biaora,1900.0,4465.0,4050.0,Madhya Pradesh,Rajgarh
2024-12-13,Soyabean,Biaora,2700.0,4475.0,4000.0,Madhya Pradesh,Rajgarh
2024-12-14,Soyabean,Biaora,2100.0,4425.0,4000.0,Madhya Pradesh,Rajgarh
2024-12-16,Soyabean,Biaora,3950.0,4000.0,4000.0,Madhya Pradesh,Rajgarh
2024-12-17,Soyabean,Biaora,3090.0,4480.0,4000.0,Madhya Pradesh,Rajgarh
2024-12-17,Soyabean,Biaora,3510.0,3510.0,3510.0,Madhya Pradesh,Rajgarh
2024-12-18,Soyabean,Biaora,3005.0,4490.0,4185.0,Madhya Pradesh,Rajgarh
2024-12-19,Soyabean,Biaora,2100.0,5205.0,4100.0,Madhya Pradesh,Rajgarh
2024-12-20,Soyabean,Biaora,2300.0,4250.0,4140.0,Madhya Pradesh,Rajgarh
2024-12-20,Soyabean,Biaora,2300.0,4500.0,4000.0,Madhya Pradesh,Rajgarh
2024-12-21,Soyabean,Biaora,3975.0,3975.0,3975.0,Madhya Pradesh,Rajgarh
2024-12-21,Soyabean,Biaora,1900.0,4460.0,4165.0,Madhya Pradesh,Rajgarh
2024-12-22,Soyabean,Biaora,2100.0,4425.0,4090.0,Madhya Pradesh,Rajgarh
2024-12-24,Soyabean,Biaora,2010.0,4495.0,4175.0,Madhya Pradesh,Rajgarh
2024-12-24,Soyabean,Biaora,2010.0,4495.0,3800.0,Madhya Pradesh,Rajgarh
2024-12-24,Soyabean,Biaora,4275.0,4275.0,4275.0,Madhya Pradesh,Rajgarh
2024-12-26,Soyabean,Biaora,1720.0,4430.0,4200.0,Madhya Pradesh,Rajgarh
2024-12-31,Soyabean,Biaora,2600.0,4300.0,4000.0,Madhya Pradesh,Rajgarh
2025-01-01,Soyabean,Biaora,3430.0,4325.0,4275.0,Madhya Pradesh,Rajgarh
2025-01-01,Soyabean,Biaora,4075.0,4315.0,4315.0,Madhya Pradesh,Rajgarh
2025-01-02,Soyabean,Biaora,2775.0,4410.0,4100.0,Madhya Pradesh,Rajgarh
2025-01-02,Soyabean,Biaora,2980.0,2980.0,2980.0,Madhya Pradesh,Rajgarh
2025-01-02,Soyabean,Biaora,3250.0,3250.0,3250.0,Madhya Pradesh,Rajgarh
2025-01-03,Soyabean,Biaora,3980.0,3980.0,3980.0,Madhya Pradesh,Rajgarh
2025-01-03,Soyabean,Biaora,1500.0,4290.0,4190.0,Madhya Pradesh,Rajgarh
2025-01-03,Soyabean,Biaora,4210.0,4210.0,4210.0,Madhya Pradesh,Rajgarh
2025-01-04,Soyabean,Biaora,3950.0,3950.0,3950.0,Madhya Pradesh,Rajgarh
2025-01-04,Soyabean,Biaora,4275.0,4275.0,4275.0,Madhya Pradesh,Rajgarh
2025-01-04,Soyabean,Biaora,1400.0,4710.0,4000.0,Madhya Pradesh,Rajgarh
2025-01-04,Soyabean,Biaora,4025.0,4025.0,4025.0,Madhya Pradesh,Rajgarh
2025-01-05,Soyabean,Biaora,2705.0,4235.0,4135.0,Madhya Pradesh,Rajgarh
2025-01-05,Soyabean,Biaora,3910.0,3910.0,3910.0,Madhya Pradesh,Rajgarh
2025-01-07,Soyabean,Biaora,2100.0,4350.0,4145.0,Madhya Pradesh,Rajgarh
2025-01-07,Soyabean,Biaora,2100.0,4350.0,4080.0,Madhya Pradesh,Rajgarh
2025-01-08,Soyabean,Biaora,2800.0,4900.0,4005.0,Madhya Pradesh,Rajgarh
2025-01-08,Soyabean,Biaora,4045.0,4045.0,4045.0,Madhya Pradesh,Rajgarh
2025-01-08,Soyabean,Biaora,2700.0,4900.0,4155.0,Madhya Pradesh,Rajgarh
2025-01-09,Soyabean,Biaora,4055.0,4055.0,4055.0,Madhya Pradesh,Rajgarh
2025-01-09,Soyabean,Biaora,3845.0,3845.0,3845.0,Madhya Pradesh,Rajgarh
2025-01-09,Soyabean,Biaora,3790.0,4175.0,4080.0,Madhya Pradesh,Rajgarh
2025-01-10,Soyabean,Biaora,2845.0,4585.0,4040.0,Madhya Pradesh,Rajgarh
2025-01-10,Soyabean,Biaora,3200.0,4435.0,4125.0,Madhya Pradesh,Rajgarh
2025-01-11,Soyabean,Biaora,4040.0,4275.0,4275.0,Madhya Pradesh,Rajgarh
2025-01-11,Soyabean,Biaora,2310.0,4480.0,4140.0,Madhya Pradesh,Rajgarh
2025-01-15,Soyabean,Biaora,3380.0,4325.0,4180.0,Madhya Pradesh,Rajgarh
2025-01-15,Soyabean,Biaora,3755.0,4325.0,4190.0,Madhya Pradesh,Rajgarh
2025-01-16,Soyabean,Biaora,2925.0,4330.0,4140.0,Madhya Pradesh,Rajgarh
2025-01-17,Soyabean,Biaora,3850.0,4160.0,4160.0,Madhya Pradesh,Rajgarh
2025-01-17,Soyabean,Biaora,4125.0,4125.0,4125.0,Madhya Pradesh,Rajgarh
2025-01-17,Soyabean,Biaora,3360.0,4880.0,4220.0,Madhya Pradesh,Rajgarh
2025-01-18,Soyabean,Biaora,1910.0,4350.0,4145.0,Madhya Pradesh,Rajgarh
2025-01-18,Soyabean,Biaora,4070.0,4070.0,4070.0,Madhya Pradesh,Rajgarh
2025-01-18,Soyabean,Biaora,1910.0,4350.0,4170.0,Madhya Pradesh,Rajgarh
2025-01-19,Soyabean,Biaora,3400.0,4365.0,4170.0,Madhya Pradesh,Rajgarh
2025-01-21,Soyabean,Biaora,4170.0,4170.0,4170.0,Madhya Pradesh,Rajgarh
2025-01-21,Soyabean,Biaora,3300.0,4375.0,4090.0,Madhya Pradesh,Rajgarh
2025-01-21,Soyabean,Biaora,4120.0,4135.0,4135.0,Madhya Pradesh,Rajgarh
2025-01-21,Soyabean,Biaora,2430.0,4400.0,4090.0,Madhya Pradesh,Rajgarh
2025-01-22,Soyabean,Biaora,2900.0,4230.0,4150.0,Madhya Pradesh,Rajgarh
2025-01-22,Soyabean,Biaora,3705.0,4085.0,4085.0,Madhya Pradesh,Rajgarh
2025-01-22,Soyabean,Biaora,3300.0,4330.0,4195.0,Madhya Pradesh,Rajgarh
2025-01-22,Soyabean,Biaora,3025.0,4330.0,4150.0,Madhya Pradesh,Rajgarh
2025-01-23,Soyabean,Biaora,2920.0,4530.0,4040.0,Madhya Pradesh,Rajgarh
2025-01-23,Soyabean,Biaora,3845.0,3895.0,3895.0,Madhya Pradesh,Rajgarh
2025-01-23,Soyabean,Biaora,3425.0,4170.0,4040.0,Madhya Pradesh,Rajgarh
2025-01-23,Soyabean,Biaora,4070.0,4095.0,4095.0,Madhya Pradesh,Rajgarh
2025-01-24,Soyabean,Biaora,2950.0,4570.0,4075.0,Madhya Pradesh,Rajgarh
2025-01-24,Soyabean,Biaora,4035.0,4195.0,4195.0,Madhya Pradesh,Rajgarh
2025-01-24,Soyabean,Biaora,3510.0,4385.0,4075.0,Madhya Pradesh,Rajgarh
2025-01-25,Soyabean,Biaora,4065.0,4065.0,4065.0,Madhya Pradesh,Rajgarh
2025-01-25,Soyabean,Biaora,3900.0,4165.0,4070.0,Madhya Pradesh,Rajgarh
2025-01-25,Soyabean,Biaora,2745.0,4490.0,4070.0,Madhya Pradesh,Rajgarh
2025-01-28,Soyabean,Biaora,3670.0,3670.0,3670.0,Madhya Pradesh,Rajgarh
2025-01-28,Soyabean,Biaora,3895.0,3895.0,3895.0,Madhya Pradesh,Rajgarh
2025-01-28,Soyabean,Biaora,3000.0,4155.0,3940.0,Madhya Pradesh,Rajgarh
2025-01-28,Soyabean,Biaora,3615.0,4345.0,3940.0,Madhya Pradesh,Rajgarh
2025-01-30,Soyabean,Biaora,3980.0,3980.0,3980.0,Madhya Pradesh,Rajgarh
2025-01-30,Soyabean,Biaora,3020.0,4340.0,4025.0,Madhya Pradesh,Rajgarh
2025-01-30,Soyabean,Biaora,3305.0,4270.0,4025.0,Madhya Pradesh,Rajgarh
2025-01-30,Soyabean,Biaora,3820.0,3880.0,3880.0,Madhya Pradesh,Rajgarh
2025-01-31,Soyabean,Biaora,3435.0,4365.0,4000.0,Madhya Pradesh,Rajgarh
2025-01-31,Soyabean,Biaora,2305.0,4295.0,4000.0,Madhya Pradesh,Rajgarh
2025-02-01,Soyabean,Biaora,3505.0,4105.0,4055.0,Madhya Pradesh,Rajgarh
2025-02-01,Soyabean,Biaora,3250.0,4320.0,4055.0,Madhya Pradesh,Rajgarh
2025-02-04,Soyabean,Biaora,3150.0,4225.0,4000.0,Madhya Pradesh,Rajgarh
2025-02-04,Soyabean,Biaora,3150.0,4235.0,4000.0,Madhya Pradesh,Rajgarh
2025-02-04,Soyabean,Biaora,3925.0,4125.0,4000.0,Madhya Pradesh,Rajgarh
2025-02-05,Soyabean,Biaora,4000.0,4240.0,4050.0,Madhya Pradesh,Rajgarh
2025-02-05,Soyabean,Biaora,4075.0,4075.0,4075.0,Madhya Pradesh,Rajgarh
2025-02-05,Soyabean,Biaora,3450.0,4275.0,4050.0,Madhya Pradesh,Rajgarh
2025-02-06,Soyabean,Biaora,3345.0,4475.0,4040.0,Madhya Pradesh,Rajgarh
2025-02-06,Soyabean,Biaora,4060.0,4060.0,4060.0,Madhya Pradesh,Rajgarh
2025-02-06,Soyabean,Biaora,3645.0,4075.0,4040.0,Madhya Pradesh,Rajgarh
2025-02-07,Soyabean,Biaora,3250.0,4145.0,4015.0,Madhya Pradesh,Rajgarh
2025-02-07,Soyabean,Biaora,3105.0,4180.0,4015.0,Madhya Pradesh,Rajgarh
2025-02-07,Soyabean,Biaora,3930.0,3930.0,3930.0,Madhya Pradesh,Rajgarh
2025-02-08,Soyabean,Biaora,3100.0,4210.0,4000.0,Madhya Pradesh,Rajgarh
2025-02-08,Soyabean,Biaora,1200.0,4155.0,4000.0,Madhya Pradesh,Rajgarh
2025-02-11,Soyabean,Biaora,3000.0,4155.0,4050.0,Madhya Pradesh,Rajgarh
2025-02-13,Soyabean,Biaora,3505.0,4095.0,4025.0,Madhya Pradesh,Rajgarh
2025-02-13,Soyabean,Biaora,3895.0,3895.0,3895.0,Madhya Pradesh,Rajgarh
2025-02-13,Soyabean,Biaora,3200.0,4150.0,4025.0,Madhya Pradesh,Rajgarh
2025-02-14,Soyabean,Biaora,3155.0,4165.0,3880.0,Madhya Pradesh,Rajgarh
2025-02-14,Soyabean,Biaora,3700.0,4055.0,3880.0,Madhya Pradesh,Rajgarh
2025-02-15,Soyabean,Biaora,2500.0,4195.0,4055.0,Madhya Pradesh,Rajgarh
2025-02-15,Soyabean,Biaora,3030.0,4140.0,4055.0,Madhya Pradesh,Rajgarh
2025-02-15,Soyabean,Biaora,3810.0,3810.0,3810.0,Madhya Pradesh,Rajgarh
2025-02-16,Soyabean,Biaora,3180.0,4155.0,4060.0,Madhya Pradesh,Rajgarh
2025-02-16,Soyabean,Biaora,160.0,4045.0,4045.0,Madhya Pradesh,Rajgarh
2025-02-18,Soyabean,Biaora,2000.0,3945.0,3945.0,Madhya Pradesh,Rajgarh
2025-02-18,Soyabean,Biaora,3050.0,4100.0,3950.0,Madhya Pradesh,Rajgarh
2025-02-18,Soyabean,Biaora,3290.0,4035.0,3950.0,Madhya Pradesh,Rajgarh
2025-02-19,Soyabean,Biaora,3790.0,3965.0,3870.0,Madhya Pradesh,Rajgarh
2025-02-19,Soyabean,Biaora,3060.0,4140.0,3985.0,Madhya Pradesh,Rajgarh
2025-02-20,Soyabean,Biaora,3300.0,4065.0,3945.0,Madhya Pradesh,Rajgarh
2025-02-20,Soyabean,Biaora,2200.0,4435.0,3945.0,Madhya Pradesh,Rajgarh
2025-02-21,Soyabean,Biaora,1800.0,4160.0,3940.0,Madhya Pradesh,Rajgarh
2025-02-21,Soyabean,Biaora,3130.0,4045.0,3940.0,Madhya Pradesh,Rajgarh
2025-02-22,Soyabean,Biaora,3000.0,4150.0,4100.0,Madhya Pradesh,Rajgarh
2025-02-22,Soyabean,Biaora,3195.0,5000.0,4100.0,Madhya Pradesh,Rajgarh
2025-02-25,Soyabean,Biaora,3800.0,4095.0,4040.0,Madhya Pradesh,Rajgarh
2025-02-25,Soyabean,Biaora,3705.0,4125.0,4050.0,Madhya Pradesh,Rajgarh
2025-02-25,Soyabean,Biaora,3230.0,4160.0,4040.0,Madhya Pradesh,Rajgarh
2025-02-25,Soyabean,Biaora,3865.0,3865.0,3865.0,Madhya Pradesh,Rajgarh
2025-02-25,Soyabean,Biaora,3230.0,4160.0,4050.0,Madhya Pradesh,Rajgarh
2025-02-27,Soyabean,Biaora,3500.0,3500.0,3500.0,Madhya Pradesh,Rajgarh
2025-02-27,Soyabean,Biaora,3350.0,4150.0,3945.0,Madhya Pradesh,Rajgarh
2025-02-27,Soyabean,Biaora,3070.0,4070.0,3945.0,Madhya Pradesh,Rajgarh
2025-03-01,Soyabean,Biaora,3250.0,4170.0,4000.0,Madhya Pradesh,Rajgarh
2025-03-01,Soyabean,Biaora,3600.0,4060.0,4000.0,Madhya Pradesh,Rajgarh
2025-03-02,Soyabean,Biaora,3400.0,4090.0,4000.0,Madhya Pradesh,Rajgarh
2025-03-02,Soyabean,Biaora,3400.0,4010.0,4000.0,Madhya Pradesh,Rajgarh
2025-03-04,Soyabean,Biaora,3400.0,5460.0,3955.0,Madhya Pradesh,Rajgarh
2025-03-05,Soyabean,Biaora,1800.0,4005.0,3600.0,Madhya Pradesh,Rajgarh
2025-03-06,Soyabean,Biaora,2650.0,4055.0,3940.0,Madhya Pradesh,Rajgarh
2025-03-07,Soyabean,Biaora,3010.0,4055.0,3500.0,Madhya Pradesh,Rajgarh
2025-03-07,Soyabean,Biaora,2810.0,3715.0,3500.0,Madhya Pradesh,Rajgarh
2025-03-08,Soyabean,Biaora,2835.0,4045.0,4000.0,Madhya Pradesh,Rajgarh
2025-03-08,Soyabean,Biaora,3855.0,3855.0,3855.0,Madhya Pradesh,Rajgarh
2025-03-11,Soyabean,Biaora,3230.0,4025.0,3900.0,Madhya Pradesh,Rajgarh
2025-03-12,Soyabean,Biaora,2600.0,3975.0,3800.0,Madhya Pradesh,Rajgarh
2025-03-12,Soyabean,Biaora,3205.0,3875.0,3800.0,Madhya Pradesh,Rajgarh
2025-03-13,Soyabean,Biaora,3000.0,4030.0,3855.0,Madhya Pradesh,Rajgarh
2025-03-15,Soyabean,Biaora,2800.0,3950.0,3950.0,Madhya Pradesh,Rajgarh
2025-03-18,Soyabean,Biaora,3820.0,3820.0,3820.0,Madhya Pradesh,Rajgarh
2025-03-18,Soyabean,Biaora,3405.0,3920.0,3815.0,Madhya Pradesh,Rajgarh
2025-03-20,Soyabean,Biaora,3640.0,3995.0,3995.0,Madhya Pradesh,Rajgarh
2025-03-21,Soyabean,Biaora,3200.0,3995.0,3650.0,Madhya Pradesh,Rajgarh
2025-03-22,Soyabean,Biaora,3420.0,3945.0,3905.0,Madhya Pradesh,Rajgarh
2025-03-26,Soyabean,Biaora,3950.0,3950.0,3950.0,Madhya Pradesh,Rajgarh
2025-03-26,Soyabean,Biaora,3200.0,3990.0,3950.0,Madhya Pradesh,Rajgarh
2025-03-27,Soyabean,Biaora,3235.0,4040.0,3900.0,Madhya Pradesh,Rajgarh
2025-04-02,Soyabean,Biaora,3605.0,4315.0,4300.0,Madhya Pradesh,Rajgarh
2025-04-03,Soyabean,Biaora,3405.0,4320.0,4275.0,Madhya Pradesh,Rajgarh
2025-04-04,Soyabean,Biaora,2700.0,4140.0,3800.0,Madhya Pradesh,Rajgarh
2025-04-04,Soyabean,Biaora,3210.0,4290.0,3800.0,Madhya Pradesh,Rajgarh
2025-04-08,Soyabean,Biaora,3505.0,4340.0,4280.0,Madhya Pradesh,Rajgarh
2025-04-09,Soyabean,Biaora,3365.0,4350.0,4300.0,Madhya Pradesh,Rajgarh
2025-04-11,Soyabean,Biaora,3200.0,4400.0,4340.0,Madhya Pradesh,Rajgarh
2025-04-15,Soyabean,Biaora,3950.0,4300.0,4200.0,Madhya Pradesh,Rajgarh
2025-04-15,Soyabean,Biaora,3900.0,4255.0,4200.0,Madhya Pradesh,Rajgarh
2025-04-16,Soyabean,Biaora,3820.0,4360.0,4300.0,Madhya Pradesh,Rajgarh
2025-04-16,Soyabean,Biaora,4100.0,4350.0,4300.0,Madhya Pradesh,Rajgarh
2025-04-17,Soyabean,Biaora,4090.0,4460.0,4395.0,Madhya Pradesh,Rajgarh
2025-04-19,Soyabean,Biaora,3730.0,4355.0,4210.0,Madhya Pradesh,Rajgarh
2025-04-20,Soyabean,Biaora,3565.0,4375.0,4170.0,Madhya Pradesh,Rajgarh
2025-04-20,Soyabean,Biaora,4130.0,4270.0,4170.0,Madhya Pradesh,Rajgarh
2025-04-22,Soyabean,Biaora,3975.0,4390.0,4320.0,Madhya Pradesh,Rajgarh
2025-04-23,Soyabean,Biaora,3700.0,4330.0,4255.0,Madhya Pradesh,Rajgarh
2025-04-23,Soyabean,Biaora,4070.0,4280.0,4255.0,Madhya Pradesh,Rajgarh
2025-04-24,Soyabean,Biaora,3605.0,4375.0,4260.0,Madhya Pradesh,Rajgarh
2025-04-25,Soyabean,Biaora,3925.0,4315.0,4270.0,Madhya Pradesh,Rajgarh
2025-04-29,Soyabean,Biaora,3920.0,4265.0,4260.0,Madhya Pradesh,Rajgarh
2025-05-02,Soyabean,Biaora,3800.0,4275.0,4240.0,Madhya Pradesh,Rajgarh
2025-05-03,Soyabean,Biaora,3800.0,4315.0,4300.0,Madhya Pradesh,Rajgarh
2025-05-04,Soyabean,Biaora,3800.0,4280.0,4225.0,Madhya Pradesh,Rajgarh
2025-05-06,Soyabean,Biaora,3600.0,4345.0,4250.0,Madhya Pradesh,Rajgarh
2025-05-07,Soyabean,Biaora,3655.0,4330.0,4250.0,Madhya Pradesh,Rajgarh
2025-05-08,Soyabean,Biaora,3870.0,4340.0,4240.0,Madhya Pradesh,Rajgarh
2025-05-09,Soyabean,Biaora,3935.0,4355.0,4250.0,Madhya Pradesh,Rajgarh
2025-05-10,Soyabean,Biaora,3825.0,4415.0,4390.0,Madhya Pradesh,Rajgarh
2025-05-13,Soyabean,Biaora,3505.0,4365.0,4000.0,Madhya Pradesh,Rajgarh
2025-05-13,Soyabean,Biaora,3755.0,4050.0,4000.0,Madhya Pradesh,Rajgarh
2025-05-14,Soyabean,Biaora,3770.0,4305.0,4240.0,Madhya Pradesh,Rajgarh
2025-05-15,Soyabean,Biaora,3800.0,4310.0,4250.0,Madhya Pradesh,Rajgarh
2025-05-16,Soyabean,Biaora,3750.0,4335.0,4190.0,Madhya Pradesh,Rajgarh
2025-05-16,Soyabean,Biaora,3890.0,4205.0,4190.0,Madhya Pradesh,Rajgarh
2025-05-17,Soyabean,Biaora,3700.0,4295.0,4230.0,Madhya Pradesh,Rajgarh
2025-05-18,Soyabean,Biaora,4040.0,4300.0,4230.0,Madhya Pradesh,Rajgarh
2025-05-18,Soyabean,Biaora,3985.0,4290.0,4230.0,Madhya Pradesh,Rajgarh
2025-05-20,Soyabean,Biaora,3935.0,4270.0,4185.0,Madhya Pradesh,Rajgarh
2025-05-20,Soyabean,Biaora,3700.0,4290.0,4185.0,Madhya Pradesh,Rajgarh
2025-05-20,Soyabean,Biaora,4270.0,4270.0,4270.0,Madhya Pradesh,Rajgarh
2025-05-21,Soyabean,Biaora,3400.0,4370.0,4200.0,Madhya Pradesh,Rajgarh
2025-05-21,Soyabean,Biaora,3900.0,4295.0,4200.0,Madhya Pradesh,Rajgarh
2025-05-22,Soyabean,Biaora,3595.0,4300.0,4140.0,Madhya Pradesh,Rajgarh
2025-05-22,Soyabean,Biaora,3700.0,4190.0,4140.0,Madhya Pradesh,Rajgarh
2025-05-23,Soyabean,Biaora,3700.0,4260.0,4200.0,Madhya Pradesh,Rajgarh
2025-05-23,Soyabean,Biaora,4200.0,4200.0,4200.0,Madhya Pradesh,Rajgarh
2025-05-23,Soyabean,Biaora,4260.0,4260.0,4260.0,Madhya Pradesh,Rajgarh
2025-05-24,Soyabean,Biaora,3645.0,4280.0,4155.0,Madhya Pradesh,Rajgarh
2025-05-24,Soyabean,Biaora,3975.0,4200.0,4155.0,Madhya Pradesh,Rajgarh
2025-05-28,Soyabean,Biaora,3405.0,4235.0,4100.0,Madhya Pradesh,Rajgarh
2025-05-28,Soyabean,Biaora,3525.0,4280.0,4100.0,Madhya Pradesh,Rajgarh
2025-05-29,Soyabean,Biaora,3600.0,4330.0,4275.0,Madhya Pradesh,Rajgarh
2025-05-30,Soyabean,Biaora,3860.0,4265.0,4075.0,Madhya Pradesh,Rajgarh
2025-05-30,Soyabean,Biaora,2475.0,4325.0,4075.0,Madhya Pradesh,Rajgarh
2025-05-30,Soyabean,Biaora,2475.0,4310.0,4075.0,Madhya Pradesh,Rajgarh
2025-05-31,Soyabean,Biaora,3500.0,4455.0,4025.0,Madhya Pradesh,Rajgarh
2025-05-31,Soyabean,Biaora,3300.0,4140.0,4025.0,Madhya Pradesh,Rajgarh
2025-06-01,Soyabean,Biaora,3400.0,4315.0,4150.0,Madhya Pradesh,Rajgarh
2025-06-01,Soyabean,Biaora,3515.0,4150.0,4150.0,Madhya Pradesh,Rajgarh
2025-06-03,Soyabean,Biaora,3400.0,4425.0,4185.0,Madhya Pradesh,Rajgarh
2025-06-04,Soyabean,Biaora,3530.0,4440.0,4260.0,Madhya Pradesh,Rajgarh
2025-06-04,Soyabean,Biaora,3735.0,4490.0,4260.0,Madhya Pradesh,Rajgarh
2025-06-05,Soyabean,Biaora,3400.0,4345.0,4220.0,Madhya Pradesh,Rajgarh
2025-06-05,Soyabean,Biaora,3185.0,4405.0,4220.0,Madhya Pradesh,Rajgarh
2025-06-06,Soyabean,Biaora,3050.0,4265.0,4080.0,Madhya Pradesh,Rajgarh
2025-06-06,Soyabean,Biaora,3025.0,4310.0,4080.0,Madhya Pradesh,Rajgarh
2025-06-08,Soyabean,Biaora,3550.0,4300.0,4210.0,Madhya Pradesh,Rajgarh
2025-06-10,Soyabean,Biaora,3400.0,4560.0,4230.0,Madhya Pradesh,Rajgarh
2025-06-10,Soyabean,Biaora,3310.0,4260.0,4230.0,Madhya Pradesh,Rajgarh
2025-06-11,Soyabean,Biaora,3750.0,4500.0,4150.0,Madhya Pradesh,Rajgarh
2025-06-11,Soyabean,Biaora,3220.0,4285.0,4150.0,Madhya Pradesh,Rajgarh
2025-06-12,Soyabean,Biaora,2500.0,4690.0,4125.0,Madhya Pradesh,Rajgarh
2025-06-12,Soyabean,Biaora,4225.0,4225.0,4225.0,Madhya Pradesh,Rajgarh
2025-06-13,Soyabean,Biaora,3100.0,4300.0,4140.0,Madhya Pradesh,Rajgarh
2025-06-13,Soyabean,Biaora,3405.0,4175.0,4140.0,Madhya Pradesh,Rajgarh
2025-06-14,Soyabean,Biaora,3660.0,4200.0,4200.0,Madhya Pradesh,Rajgarh
2025-06-14,Soyabean,Biaora,3100.0,4370.0,4200.0,Madhya Pradesh,Rajgarh
2025-06-17,Soyabean,Biaora,3575.0,4605.0,4100.0,Madhya Pradesh,Rajgarh
2025-06-17,Soyabean,Biaora,3400.0,4700.0,4100.0,Madhya Pradesh,Rajgarh
2025-06-17,Soyabean,Biaora,3575.0,4630.0,4100.0,Madhya Pradesh,Rajgarh
2025-06-18,Soyabean,Biaora,3005.0,4650.0,4200.0,Madhya Pradesh,Rajgarh
2025-06-18,Soyabean,Biaora,3000.0,4365.0,4200.0,Madhya Pradesh,Rajgarh
2025-06-19,Soyabean,Biaora,4000.0,4350.0,4125.0,Madhya Pradesh,Rajgarh
2025-06-19,Soyabean,Biaora,3500.0,4600.0,4125.0,Madhya Pradesh,Rajgarh
2025-06-20,Soyabean,Biaora,3450.0,4625.0,4325.0,Madhya Pradesh,Rajgarh
2025-06-20,Soyabean,Biaora,3945.0,4365.0,4325.0,Madhya Pradesh,Rajgarh
2025-06-21,Soyabean,Biaora,3500.0,4605.0,4300.0,Madhya Pradesh,Rajgarh
2025-06-21,Soyabean,Biaora,3205.0,4300.0,4300.0,Madhya Pradesh,Rajgarh
2025-06-22,Soyabean,Biaora,3765.0,4550.0,4150.0,Madhya Pradesh,Rajgarh
2025-06-22,Soyabean,Biaora,3400.0,4500.0,4150.0,Madhya Pradesh,Rajgarh
2025-06-24,Soyabean,Biaora,3555.0,4610.0,4080.0,Madhya Pradesh,Rajgarh
2025-06-24,Soyabean,Biaora,3755.0,4170.0,4170.0,Madhya Pradesh,Rajgarh
2025-06-24,Soyabean,Biaora,3400.0,4280.0,4080.0,Madhya Pradesh,Rajgarh
2025-06-26,Soyabean,Biaora,2400.0,4385.0,4175.0,Madhya Pradesh,Rajgarh
2025-06-26,Soyabean,Biaora,2800.0,4390.0,4175.0,Madhya Pradesh,Rajgarh
2025-06-27,Soyabean,Biaora,1500.0,4425.0,4100.0,Madhya Pradesh,Rajgarh
2025-06-27,Soyabean,Biaora,4205.0,4205.0,4205.0,Madhya Pradesh,Rajgarh
2025-06-27,Soyabean,Biaora,3500.0,4330.0,4100.0,Madhya Pradesh,Rajgarh
2025-06-28,Soyabean,Biaora,3505.0,4350.0,4220.0,Madhya Pradesh,Rajgarh
2025-06-28,Soyabean,Biaora,3300.0,4280.0,4220.0,Madhya Pradesh,Rajgarh
2025-07-01,Soyabean,Biaora,3000.0,4250.0,4200.0,Madhya Pradesh,Rajgarh
2025-07-01,Soyabean,Biaora,2700.0,4310.0,4200.0,Madhya Pradesh,Rajgarh
2025-07-02,Soyabean,Biaora,3000.0,4315.0,4225.0,Madhya Pradesh,Rajgarh
2025-07-02,Soyabean,Biaora,4230.0,4230.0,4230.0,Madhya Pradesh,Rajgarh
2025-07-02,Soyabean,Biaora,2500.0,4250.0,4225.0,Madhya Pradesh,Rajgarh
2025-07-03,Soyabean,Biaora,3095.0,4345.0,4160.0,Madhya Pradesh,Rajgarh
2025-07-03,Soyabean,Biaora,3005.0,4310.0,4160.0,Madhya Pradesh,Rajgarh
2025-07-04,Soyabean,Biaora,2800.0,4275.0,4245.0,Madhya Pradesh,Rajgarh
2025-07-04,Soyabean,Biaora,2700.0,4330.0,4245.0,Madhya Pradesh,Rajgarh
2025-07-05,Soyabean,Biaora,3410.0,4300.0,4200.0,Madhya Pradesh,Rajgarh
2025-07-05,Soyabean,Biaora,3105.0,4260.0,4200.0,Madhya Pradesh,Rajgarh
2025-07-08,Soyabean,Biaora,3925.0,3925.0,3925.0,Madhya Pradesh,Rajgarh
2025-07-08,Soyabean,Biaora,3200.0,4265.0,4220.0,Madhya Pradesh,Rajgarh
2025-07-08,Soyabean,Biaora,3100.0,4305.0,4220.0,Madhya Pradesh,Rajgarh
2025-07-09,Soyabean,Biaora,2000.0,4275.0,4225.0,Madhya Pradesh,Rajgarh
2025-07-09,Soyabean,Biaora,4200.0,4240.0,4225.0,Madhya Pradesh,Rajgarh
2025-07-10,Soyabean,Biaora,4100.0,4100.0,4100.0,Madhya Pradesh,Rajgarh
2025-07-10,Soyabean,Biaora,3205.0,4260.0,4220.0,Madhya Pradesh,Rajgarh
2025-07-11,Soyabean,Biaora,3000.0,4305.0,4200.0,Madhya Pradesh,Rajgarh
2025-07-12,Soyabean,Biaora,3190.0,4290.0,4000.0,Madhya Pradesh,Rajgarh
2025-07-15,Soyabean,Biaora,3000.0,4340.0,4245.0,Madhya Pradesh,Rajgarh
2025-07-16,Soyabean,Biaora,2265.0,4350.0,4315.0,Madhya Pradesh,Rajgarh
2025-07-17,Soyabean,Biaora,3600.0,4335.0,4295.0,Madhya Pradesh,Rajgarh
2025-07-18,Soyabean,Biaora,2500.0,4445.0,4000.0,Madhya Pradesh,Rajgarh
